date,store_name,machine_number,machine_name,games,diff,bb,rb,art,total_rate,bb_rate,rb_rate,art_rate,graph_max,graph_min,graph_drawdown,graph_points
2026-08-21,楽園大宮店,2490,マイジャグラーV,6991,953,30,18,0,145.6,233.0,388.4,,,,,
2026-08-21,楽園大宮店,2491,マイジャグラーV,7572,-571,28,14,0,180.3,270.4,540.9,,,,,
2026-08-21,楽園大宮店,2492,マイジャグラーV,8526,1238,34,34,0,125.4,250.8,250.8,,,,,
2026-08-21,楽園大宮店,2493,マイジャグラーV,5999,-1762,19,10,0,206.9,315.7,599.9,,,,,
2026-08-21,楽園大宮店,2494,マイジャグラーV,0,0,0,0,0,,,,,,,,
2026-08-21,楽園大宮店,2495,マイジャグラーV,6296,-952,20,16,0,174.9,314.8,393.5,,,,,
2026-08-21,楽園大宮店,2496,ゴーゴージャグラー3,4606,1048,23,13,0,127.9,200.3,354.3,,,,,
2026-08-21,楽園大宮店,2497,ゴーゴージャグラー3,2584,-1428,5,6,0,234.9,516.8,430.7,,,,,
2026-08-21,楽園大宮店,2498,ゴーゴージャグラー3,3369,-1190,8,10,0,187.2,421.1,336.9,,,,,
2026-08-21,楽園大宮店,2499,ゴーゴージャグラー3,6163,1858,32,18,0,123.3,192.6,342.4,,,,,
2026-08-21,楽園大宮店,2500,ゴーゴージャグラー3,2453,-523,10,4,0,175.2,245.3,613.2,,,,,
2026-08-21,楽園大宮店,2501,ゴーゴージャグラー3,5445,429,26,11,0,147.2,209.4,495.0,,,,,
2026-08-21,楽園大宮店,2502,ゴーゴージャグラー3,4812,-95,18,14,0,150.4,267.3,343.7,,,,,
2026-08-21,楽園大宮店,2503,ゴーゴージャグラー3,5583,238,22,19,0,136.2,253.8,293.8,,,,,
2026-08-21,楽園大宮店,2504,ゴーゴージャグラー3,3065,-1238,9,4,0,235.8,340.6,766.2,,,,,
2026-08-21,楽園大宮店,2505,ゴーゴージャグラー3,3953,-666,10,19,0,136.3,395.3,208.1,,,,,
2026-08-21,楽園大宮店,2506,ゴーゴージャグラー3,3080,96,16,3,0,162.1,192.5,1026.7,,,,,
2026-08-21,楽園大宮店,2507,ゴーゴージャグラー3,5111,-2476,12,14,0,196.6,425.9,365.1,,,,,
2026-08-21,楽園大宮店,2508,ゴーゴージャグラー3,2974,524,15,7,0,135.2,198.3,424.9,,,,,
2026-08-21,楽園大宮店,2509,ゴーゴージャグラー3,5985,2238,33,18,0,117.4,181.4,332.5,,,,,
2026-08-21,楽園大宮店,2510,ゴーゴージャグラー3,6912,-809,26,18,0,157.1,265.8,384.0,,,,,
2026-08-21,楽園大宮店,2511,ゴーゴージャグラー3,4603,-1476,13,10,0,200.1,354.1,460.3,,,,,
2026-08-21,楽園大宮店,2512,ゴーゴージャグラー3,4076,-714,15,10,0,163.0,271.7,407.6,,,,,
2026-08-21,楽園大宮店,2513,ゴーゴージャグラー3,4196,191,19,11,0,139.9,220.8,381.5,,,,,
2026-08-21,楽園大宮店,2514,ゴーゴージャグラー3,4682,-285,17,13,0,156.1,275.4,360.2,,,,,
2026-08-21,楽園大宮店,2515,ゴーゴージャグラー3,4380,-2714,8,11,0,230.5,547.5,398.2,,,,,
2026-08-21,楽園大宮店,2516,ゴーゴージャグラー3,3233,905,18,6,0,134.7,179.6,538.8,,,,,
2026-08-21,楽園大宮店,2517,ゴーゴージャグラー3,5400,-1762,19,9,0,192.9,284.2,600.0,,,,,
2026-08-21,楽園大宮店,2518,ゴーゴージャグラー3,3427,191,16,7,0,149.0,214.2,489.6,,,,,
2026-08-21,楽園大宮店,2519,ゴーゴージャグラー3,6574,96,28,14,0,156.5,234.8,469.6,,,,,
2026-08-21,楽園大宮店,2520,北斗の拳 転生の章2,3069,-1476,24,7,0,99.0,127.9,438.4,,,,,
2026-08-21,楽園大宮店,2521,北斗の拳 転生の章2,3499,3667,60,9,0,50.7,58.3,388.8,,,,,
2026-08-21,楽園大宮店,2522,北斗の拳 転生の章2,1523,-1142,10,3,0,117.2,152.3,507.7,,,,,
2026-08-21,楽園大宮店,2523,北斗の拳 転生の章2,3314,6381,75,11,0,38.5,44.2,301.3,,,,,
2026-08-21,楽園大宮店,2524,北斗の拳 転生の章2,2673,-2333,14,4,0,148.5,190.9,668.2,,,,,
2026-08-21,楽園大宮店,2525,北斗の拳 転生の章2,1084,-571,7,2,0,120.4,154.9,542.0,,,,,
2026-08-21,楽園大宮店,2526,北斗の拳 転生の章2,4112,-476,42,9,0,80.6,97.9,456.9,,,,,
2026-08-21,楽園大宮店,2527,北斗の拳 転生の章2,2124,-1190,15,6,0,101.1,141.6,354.0,,,,,
2026-08-21,楽園大宮店,2528,北斗の拳 転生の章2,3104,477,43,11,0,57.5,72.2,282.2,,,,,
2026-08-21,楽園大宮店,2529,北斗の拳 転生の章2,776,2000,29,2,0,25.0,26.8,388.0,,,,,
2026-08-21,楽園大宮店,2530,北斗の拳 転生の章2,3713,-809,35,9,0,84.4,106.1,412.6,,,,,
2026-08-21,楽園大宮店,2531,北斗の拳 転生の章2,2353,-2047,12,5,0,138.4,196.1,470.6,,,,,
2026-08-21,楽園大宮店,2532,北斗の拳 転生の章2,3298,1477,63,11,0,44.6,52.3,299.8,,,,,
2026-08-21,楽園大宮店,2533,北斗の拳 転生の章2,3815,-381,43,12,0,69.4,88.7,317.9,,,,,
2026-08-21,楽園大宮店,2534,北斗の拳 転生の章2,3447,1334,49,8,0,60.5,70.3,430.9,,,,,
2026-08-21,楽園大宮店,2535,北斗の拳 転生の章2,3638,-1857,28,10,0,95.7,129.9,363.8,,,,,
2026-08-21,楽園大宮店,2536,北斗の拳 転生の章2,278,477,6,1,0,39.7,46.3,278.0,,,,,
2026-08-21,楽園大宮店,2537,北斗の拳 転生の章2,734,905,14,4,0,40.8,52.4,183.5,,,,,
2026-08-21,楽園大宮店,2538,北斗の拳 転生の章2,2580,-857,24,7,0,83.2,107.5,368.6,,,,,
2026-08-21,楽園大宮店,2539,北斗の拳 転生の章2,4272,-1238,37,16,0,80.6,115.5,267.0,,,,,
2026-08-21,楽園大宮店,2540,北斗の拳 転生の章2,1901,-238,20,7,0,70.4,95.0,271.6,,,,,
2026-08-21,楽園大宮店,2541,北斗の拳 転生の章2,3657,-476,37,11,0,76.2,98.8,332.5,,,,,
2026-08-21,楽園大宮店,2542,北斗の拳 転生の章2,291,-285,1,1,0,145.5,291.0,291.0,,,,,
2026-08-21,楽園大宮店,2543,北斗の拳 転生の章2,2362,-666,22,8,0,78.7,107.4,295.2,,,,,
2026-08-21,楽園大宮店,2544,北斗の拳 転生の章2,5903,3572,85,17,0,57.9,69.4,347.2,,,,,
2026-08-21,楽園大宮店,2545,北斗の拳 転生の章2,1616,-714,13,5,0,89.8,124.3,323.2,,,,,
2026-08-21,楽園大宮店,2546,北斗の拳 転生の章2,1022,-285,9,2,0,92.9,113.6,511.0,,,,,
2026-08-21,楽園大宮店,2547,北斗の拳 転生の章2,4655,1191,63,18,0,57.5,73.9,258.6,,,,,
2026-08-21,楽園大宮店,2548,スマスロ炎炎ノ消防隊2,6752,6572,0,10,48,116.4,,675.2,140.7,,,,
2026-08-21,楽園大宮店,2549,スマスロ炎炎ノ消防隊2,1979,-2000,0,5,3,247.4,,395.8,659.7,,,,
2026-08-21,楽園大宮店,2550,スマスロ炎炎ノ消防隊2,2453,-1523,0,3,8,223.0,,817.7,306.6,,,,
2026-08-21,楽園大宮店,2551,スマスロ炎炎ノ消防隊2,2535,3048,0,3,17,126.8,,845.0,149.1,,,,
2026-08-21,楽園大宮店,2552,スマスロ炎炎ノ消防隊2,2384,-1666,0,5,6,216.7,,476.8,397.3,,,,
2026-08-21,楽園大宮店,2553,スマスロ炎炎ノ消防隊2,1656,-714,0,2,7,184.0,,828.0,236.6,,,,
2026-08-21,楽園大宮店,2554,スマスロ炎炎ノ消防隊2,3502,-666,0,8,15,152.3,,437.8,233.5,,,,
2026-08-21,楽園大宮店,2555,スマスロ炎炎ノ消防隊2,4333,-285,0,11,20,139.8,,393.9,216.7,,,,
2026-08-21,楽園大宮店,2556,スマスロ炎炎ノ消防隊2,1681,-1190,0,3,5,210.1,,560.3,336.2,,,,
2026-08-21,楽園大宮店,2557,スマスロ炎炎ノ消防隊2,1789,-1095,0,3,6,198.8,,596.3,298.2,,,,
2026-08-21,楽園大宮店,2558,スマスロ炎炎ノ消防隊2,2050,-1428,0,3,7,205.0,,683.3,292.9,,,,
2026-08-21,楽園大宮店,2559,スマスロ炎炎ノ消防隊2,3209,-48,0,9,17,123.4,,356.6,188.8,,,,
2026-08-21,楽園大宮店,2560,スマスロ炎炎ノ消防隊2,2074,-1381,0,2,4,345.7,,1037.0,518.5,,,,
2026-08-21,楽園大宮店,2561,スマスロ炎炎ノ消防隊2,6035,-428,0,14,25,154.7,,431.1,241.4,,,,
2026-08-21,楽園大宮店,2562,スマスロ炎炎ノ消防隊2,4571,-2762,0,9,15,190.5,,507.9,304.7,,,,
2026-08-21,楽園大宮店,2563,スマスロ炎炎ノ消防隊2,4017,-2904,0,10,11,191.3,,401.7,365.2,,,,
2026-08-21,楽園大宮店,2564,スマスロ炎炎ノ消防隊2,7279,-2714,0,15,26,177.5,,485.3,280.0,,,,
2026-08-21,楽園大宮店,2565,スマスロ炎炎ノ消防隊2,5054,-1047,0,13,20,153.2,,388.8,252.7,,,,
2026-08-21,楽園大宮店,2566,スマスロ炎炎ノ消防隊2,753,191,0,2,4,125.5,,376.5,188.2,,,,
2026-08-21,楽園大宮店,2567,スマスロ炎炎ノ消防隊2,1324,-619,0,3,6,147.1,,441.3,220.7,,,,
2026-08-21,楽園大宮店,2568,スマスロ炎炎ノ消防隊2,7084,-3095,0,20,26,154.0,,354.2,272.5,,,,
2026-08-21,楽園大宮店,2569,スマスロ炎炎ノ消防隊2,1150,-714,0,2,4,191.7,,575.0,287.5,,,,
2026-08-21,楽園大宮店,2570,スマスロ炎炎ノ消防隊2,4634,2477,0,12,33,103.0,,386.2,140.4,,,,
2026-08-21,楽園大宮店,2571,スマスロ炎炎ノ消防隊2,4897,-1142,0,12,19,158.0,,408.1,257.7,,,,
2026-08-21,楽園大宮店,2572,からくりサーカス2,6909,5000,0,15,76,75.9,,460.6,90.9,,,,
2026-08-21,楽園大宮店,2573,からくりサーカス2,824,-1000,0,2,2,206.0,,412.0,412.0,,,,
2026-08-21,楽園大宮店,2574,からくりサーカス2,3922,-666,0,13,26,100.6,,301.7,150.8,,,,
2026-08-21,楽園大宮店,2575,からくりサーカス2,3949,-904,0,7,29,109.7,,564.1,136.2,,,,
2026-08-21,楽園大宮店,2576,からくりサーカス2,2616,-3523,0,4,4,327.0,,654.0,654.0,,,,
2026-08-21,楽園大宮店,2577,からくりサーカス2,4340,-4381,0,9,13,197.3,,482.2,333.8,,,,
2026-08-21,楽園大宮店,2578,からくりサーカス2,1923,-1809,0,6,8,137.4,,320.5,240.4,,,,
2026-08-21,楽園大宮店,2579,からくりサーカス2,1260,-666,0,3,7,126.0,,420.0,180.0,,,,
2026-08-21,楽園大宮店,2580,からくりサーカス2,3467,-1952,0,5,18,150.7,,693.4,192.6,,,,
2026-08-21,楽園大宮店,2581,からくりサーカス2,1675,1905,0,4,10,119.6,,418.8,167.5,,,,
2026-08-21,楽園大宮店,2582,からくりサーカス2,2902,2953,0,7,26,87.9,,414.6,111.6,,,,
2026-08-21,楽園大宮店,2583,からくりサーカス2,2039,4048,0,4,26,68.0,,509.8,78.4,,,,
2026-08-21,楽園大宮店,2584,からくりサーカス2,3886,-2762,0,6,19,155.4,,647.7,204.5,,,,
2026-08-21,楽園大宮店,2585,からくりサーカス2,4261,5477,0,8,39,90.7,,532.6,109.3,,,,
2026-08-21,楽園大宮店,2586,からくりサーカス2,6174,-3904,0,8,32,154.3,,771.8,192.9,,,,
2026-08-21,楽園大宮店,2587,からくりサーカス2,7113,-4714,0,19,36,129.3,,374.4,197.6,,,,
2026-08-21,楽園大宮店,2588,からくりサーカス2,9451,5429,0,19,94,83.6,,497.4,100.5,,,,
2026-08-21,楽園大宮店,2589,からくりサーカス2,366,-285,0,1,2,122.0,,366.0,183.0,,,,
2026-08-21,楽園大宮店,2590,からくりサーカス2,2987,-523,0,3,24,110.6,,995.7,124.5,,,,
2026-08-21,楽園大宮店,2591,からくりサーカス2,4410,3191,0,7,36,102.6,,630.0,122.5,,,,
2026-08-21,楽園大宮店,2592,からくりサーカス2,3436,-190,0,6,28,101.1,,572.7,122.7,,,,
2026-08-21,楽園大宮店,2593,からくりサーカス2,2380,96,0,6,13,125.3,,396.7,183.1,,,,
2026-08-21,楽園大宮店,2594,からくりサーカス2,5968,-2952,0,15,34,121.8,,397.9,175.5,,,,
2026-08-21,楽園大宮店,2595,からくりサーカス2,1457,-1238,0,3,8,132.5,,485.7,182.1,,,,
2026-08-21,楽園大宮店,2596,からくりサーカス2,928,-1190,0,2,2,232.0,,464.0,464.0,,,,
2026-08-21,楽園大宮店,2597,からくりサーカス2,5004,-4428,0,12,20,156.4,,417.0,250.2,,,,
2026-08-21,楽園大宮店,2598,とある魔術の禁書目録2,9775,4953,0,25,40,150.4,,391.0,244.4,,,,
2026-08-21,楽園大宮店,2599,とある魔術の禁書目録2,8673,1477,0,26,37,137.7,,333.6,234.4,,,,
2026-08-21,楽園大宮店,2600,とある魔術の禁書目録2,8183,-3047,0,30,31,134.1,,272.8,264.0,,,,
2026-08-21,楽園大宮店,2601,とある魔術の禁書目録2,9189,3000,0,23,34,161.2,,399.5,270.3,,,,
2026-08-21,楽園大宮店,2602,とある魔術の禁書目録2,7829,-3714,0,25,31,139.8,,313.2,252.5,,,,
2026-08-21,楽園大宮店,2603,とある魔術の禁書目録2,7777,-1571,0,21,20,189.7,,370.3,388.9,,,,
2026-08-21,楽園大宮店,2604,とある魔術の禁書目録2,8847,-5095,0,29,34,140.4,,305.1,260.2,,,,
2026-08-21,楽園大宮店,2605,とある魔術の禁書目録2,6061,-5095,0,22,18,151.5,,275.5,336.7,,,,
2026-08-21,楽園大宮店,2606,革命機ヴァルヴレイヴ2,7666,-5095,36,8,17,125.7,212.9,958.2,450.9,,,,
2026-08-21,楽園大宮店,2607,革命機ヴァルヴレイヴ2,2173,-285,19,3,5,80.5,114.4,724.3,434.6,,,,
2026-08-21,楽園大宮店,2608,革命機ヴァルヴレイヴ2,3492,1953,35,0,10,77.6,99.8,,349.2,,,,
2026-08-21,楽園大宮店,2609,革命機ヴァルヴレイヴ2,4417,-4000,12,3,20,126.2,368.1,1472.3,220.8,,,,
2026-08-21,楽園大宮店,2610,革命機ヴァルヴレイヴ2,3496,-428,33,2,7,83.2,105.9,1748.0,499.4,,,,
2026-08-21,楽園大宮店,2611,革命機ヴァルヴレイヴ2,5571,1143,58,6,17,68.8,96.1,928.5,327.7,,,,
2026-08-21,楽園大宮店,2612,革命機ヴァルヴレイヴ2,3350,-1238,28,3,11,79.8,119.6,1116.7,304.5,,,,
2026-08-21,楽園大宮店,2613,革命機ヴァルヴレイヴ2,6437,1667,62,4,23,72.3,103.8,1609.2,279.9,,,,
2026-08-21,楽園大宮店,2614,革命機ヴァルヴレイヴ2,4652,762,50,6,14,66.5,93.0,775.3,332.3,,,,
2026-08-21,楽園大宮店,2615,革命機ヴァルヴレイヴ2,3230,-1285,15,3,10,115.4,215.3,1076.7,323.0,,,,
2026-08-21,楽園大宮店,2616,革命機ヴァルヴレイヴ2,3129,-2952,9,3,9,149.0,347.7,1043.0,347.7,,,,
2026-08-21,楽園大宮店,2617,革命機ヴァルヴレイヴ2,4620,667,56,1,11,67.9,82.5,4620.0,420.0,,,,
2026-08-21,楽園大宮店,2618,革命機ヴァルヴレイヴ2,4534,6381,83,3,11,46.7,54.6,1511.3,412.2,,,,
2026-08-21,楽園大宮店,2619,革命機ヴァルヴレイヴ2,7042,-2047,37,4,22,111.8,190.3,1760.5,320.1,,,,
2026-08-21,楽園大宮店,2620,革命機ヴァルヴレイヴ2,3806,3286,45,4,11,63.4,84.6,951.5,346.0,,,,
2026-08-21,楽園大宮店,2621,革命機ヴァルヴレイヴ2,4300,-2619,25,5,13,100.0,172.0,860.0,330.8,,,,
2026-08-21,楽園大宮店,2622,GI優駿倶楽部黄金,5639,-1762,0,15,34,115.1,,375.9,165.9,,,,
2026-08-21,楽園大宮店,2623,ダーリン・イン・ザ・フランキス,4542,-4809,0,18,10,162.2,,252.3,454.2,,,,
2026-08-21,楽園大宮店,2624,ミリオンゴッド‐神々の軌跡‐,2352,-1381,0,0,5,470.4,,,470.4,,,,
2026-08-21,楽園大宮店,2625,バンドリ！,5031,619,0,10,32,119.8,,503.1,157.2,,,,
2026-08-21,楽園大宮店,2626,HEY！エリートサラリーマン鏡,3332,1191,0,11,20,107.5,,302.9,166.6,,,,
2026-08-21,楽園大宮店,2627,頭文字D 2nd,2679,-1000,0,6,22,95.7,,446.5,121.8,,,,
2026-08-21,楽園大宮店,2628,ゾンビランドサガ,4448,-238,52,0,10,71.7,85.5,,444.8,,,,
2026-08-21,楽園大宮店,2629,シャーマンキング,2811,-619,10,0,12,127.8,281.1,,234.2,,,,
2026-08-21,楽園大宮店,2630,スマスロ真・北斗無双,4557,4000,51,0,8,77.2,89.4,,569.6,,,,
2026-08-21,楽園大宮店,2631,プリズムナナ,385,-285,1,1,0,192.5,385.0,385.0,,,,,
2026-08-21,楽園大宮店,2632,ガールズ&パンツァー 最終章,1395,2191,26,8,0,41.0,53.7,174.4,,,,,
2026-08-21,楽園大宮店,2633,戦国コレクション6,3539,-1333,0,6,11,208.2,,589.8,321.7,,,,
2026-08-21,楽園大宮店,2634,七つの魔剣が支配する,2103,-714,0,7,15,95.6,,300.4,140.2,,,,
2026-08-21,楽園大宮店,2635,ひぐらしのなく頃に 業,6307,-1809,13,12,0,252.3,485.2,525.6,,,,,
2026-08-21,楽園大宮店,2636,マジカルハロウィン8,3713,-904,18,0,31,75.8,206.3,,119.8,,,,
2026-08-21,楽園大宮店,2637,BIRDIE WING ‐Golf Girls' Story‐,2185,1286,0,17,21,57.5,,128.5,104.0,,,,
2026-08-21,楽園大宮店,2638,とある科学の超電磁砲2,4756,4143,0,13,25,125.2,,365.8,190.2,,,,
2026-08-21,楽園大宮店,2639,ビッグドリーム THE GOLDEN PUSHER,1797,-1762,0,5,8,138.2,,359.4,224.6,,,,
2026-08-21,楽園大宮店,2640,吉宗,3112,2048,9,3,0,259.3,345.8,1037.3,,,,,
2026-08-21,楽園大宮店,2641,吉宗,1945,-1381,2,1,0,648.3,972.5,1945.0,,,,,
2026-08-21,楽園大宮店,2642,吉宗,3984,2238,11,4,0,265.6,362.2,996.0,,,,,
2026-08-21,楽園大宮店,2643,吉宗,1063,-904,1,0,0,1063.0,1063.0,,,,,,
2026-08-21,楽園大宮店,2644,吉宗,4582,-3000,5,5,0,458.2,916.4,916.4,,,,,
2026-08-21,楽園大宮店,2645,バイオハザード RE:2,1906,-714,9,0,9,105.9,211.8,,211.8,,,,
2026-08-21,楽園大宮店,2646,頭文字D,1783,238,10,13,0,77.5,178.3,137.2,,,,,
2026-08-21,楽園大宮店,2647,ハイパーラッシュ,4463,96,19,6,0,178.5,234.9,743.8,,,,,
2026-08-21,楽園大宮店,2648,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,6085,667,16,10,26,117.0,380.3,608.5,234.0,,,,
2026-08-21,楽園大宮店,2649,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,1851,-476,4,3,7,132.2,462.8,617.0,264.4,,,,
2026-08-21,楽園大宮店,2650,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,3289,-2952,4,1,5,328.9,822.2,3289.0,657.8,,,,
2026-08-21,楽園大宮店,2651,この素晴らしい世界に祝福を！,0,0,0,0,0,,,,,,,,
2026-08-21,楽園大宮店,2652,この素晴らしい世界に祝福を！,2914,-1857,0,6,27,88.3,,485.7,107.9,,,,
2026-08-21,楽園大宮店,2653,この素晴らしい世界に祝福を！,4346,-1952,0,9,38,92.5,,482.9,114.4,,,,
2026-08-21,楽園大宮店,2654,ダンジョンに出会いを求めるのは間違っているだろうか2,4398,-142,24,0,77,43.5,183.2,,57.1,,,,
2026-08-21,楽園大宮店,2655,ダンジョンに出会いを求めるのは間違っているだろうか2,4762,2762,30,0,117,32.4,158.7,,40.7,,,,
2026-08-21,楽園大宮店,2656,ダンジョンに出会いを求めるのは間違っているだろうか2,3215,-1000,12,0,47,54.5,267.9,,68.4,,,,
2026-08-21,楽園大宮店,2657,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,7705,905,42,0,48,85.6,183.5,,160.5,,,,
2026-08-21,楽園大宮店,2658,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,836,-762,4,0,1,167.2,209.0,,836.0,,,,
2026-08-21,楽園大宮店,2659,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,4720,-48,22,0,30,90.8,214.5,,157.3,,,,
2026-08-21,楽園大宮店,2660,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,2522,-1190,7,0,8,168.1,360.3,,315.2,,,,
2026-08-21,楽園大宮店,2661,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,6850,1572,37,0,49,79.7,185.1,,139.8,,,,
2026-08-21,楽園大宮店,2662,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,3243,-95,23,0,22,72.1,141.0,,147.4,,,,
2026-08-21,楽園大宮店,2663,マクロスデルタ,5897,-285,0,14,42,105.3,,421.2,140.4,,,,
2026-08-21,楽園大宮店,2664,新鬼武者2,3953,-95,0,12,35,84.1,,329.4,112.9,,,,
2026-08-21,楽園大宮店,2665,ニューパルサーSP4 with 太鼓の達人,5515,1286,25,14,0,141.4,220.6,393.9,,,,,
2026-08-21,楽園大宮店,2666,盾の勇者の成り上がり,5371,-1857,0,16,81,55.4,,335.7,66.3,,,,
2026-08-21,楽園大宮店,2667,押忍!番長ZERO,2673,286,0,5,24,92.2,,534.6,111.4,,,,
2026-08-21,楽園大宮店,2668,甲鉄城のカバネリ,6104,619,17,0,45,98.5,359.1,,135.6,,,,
2026-08-21,楽園大宮店,2669,ハードボイルド,4138,-1666,9,10,9,147.8,459.8,413.8,459.8,,,,
2026-08-21,楽園大宮店,2670,ハードボイルド,0,0,0,0,0,,,,,,,,
2026-08-21,楽園大宮店,2671,ハードボイルド,3078,143,10,7,9,118.4,307.8,439.7,342.0,,,,
2026-08-21,楽園大宮店,2672,クランキークレスト,4750,-381,14,14,0,169.6,339.3,339.3,,,,,
2026-08-21,楽園大宮店,2673,クランキークレスト,3871,-1285,10,8,0,215.1,387.1,483.9,,,,,
2026-08-21,楽園大宮店,2674,クランキークレスト,5999,524,22,15,0,162.1,272.7,399.9,,,,,
2026-08-21,楽園大宮店,2675,SLOTドルアーガの塔,3889,1191,19,4,0,169.1,204.7,972.2,,,,,
2026-08-21,楽園大宮店,2676,SLOTドルアーガの塔,1982,477,9,5,0,141.6,220.2,396.4,,,,,
2026-08-21,楽園大宮店,2695,ディスクアップ ULTRAREMIX,7410,619,26,16,0,176.4,285.0,463.1,,,,,
2026-08-21,楽園大宮店,2696,ディスクアップ ULTRAREMIX,8018,-809,24,15,0,205.6,334.1,534.5,,,,,
2026-08-21,楽園大宮店,2697,痛いのは嫌なので防御力に極振りしたいと思います。,1158,572,7,6,0,89.1,165.4,193.0,,,,,
2026-08-21,楽園大宮店,2698,痛いのは嫌なので防御力に極振りしたいと思います。,4866,429,26,20,0,105.8,187.2,243.3,,,,,
2026-08-21,楽園大宮店,2699,痛いのは嫌なので防御力に極振りしたいと思います。,2844,-857,12,7,0,149.7,237.0,406.3,,,,,
2026-08-21,楽園大宮店,2700,東京リベンジャーズ,3802,-2095,0,4,15,200.1,,950.5,253.5,,,,
2026-08-21,楽園大宮店,2701,東京リベンジャーズ,3558,1000,0,7,15,161.7,,508.3,237.2,,,,
2026-08-21,楽園大宮店,2702,東京リベンジャーズ,2341,429,0,5,12,137.7,,468.2,195.1,,,,
2026-08-21,楽園大宮店,2703,無職転生 ～異世界行ったら本気だす～,864,-285,0,3,6,96.0,,288.0,144.0,,,,
2026-08-21,楽園大宮店,2704,無職転生 ～異世界行ったら本気だす～,2088,334,0,10,21,67.4,,208.8,99.4,,,,
2026-08-21,楽園大宮店,2705,無職転生 ～異世界行ったら本気だす～,532,-333,0,2,3,106.4,,266.0,177.3,,,,
2026-08-21,楽園大宮店,2706,ゴジラ対エヴァンゲリオン,4857,-3238,27,0,14,118.5,179.9,,346.9,,,,
2026-08-21,楽園大宮店,2707,回胴黙示録カイジ 狂宴,3936,429,22,8,0,131.2,178.9,492.0,,,,,
2026-08-21,楽園大宮店,2708,戦姫絶唱シンフォギア 正義の歌,1778,715,0,2,21,77.3,,889.0,84.7,,,,
2026-08-21,楽園大宮店,2709,GALFY,5514,-1666,13,13,0,212.1,424.2,424.2,,,,,
2026-08-21,楽園大宮店,2710,ケロット5,4129,-95,18,11,0,142.4,229.4,375.4,,,,,
2026-08-21,楽園大宮店,2711,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,4174,96,26,0,27,78.8,160.5,,154.6,,,,
2026-08-21,楽園大宮店,2712,乃木坂46,1825,810,0,4,25,62.9,,456.2,73.0,,,,
2026-08-21,楽園大宮店,2713,コードギアス 反逆のルルーシュ/復活のルルーシュ,5716,-285,0,6,51,100.3,,952.7,112.1,,,,
2026-08-21,楽園大宮店,2714,新鬼武者3,2066,96,0,4,18,93.9,,516.5,114.8,,,,
2026-08-21,楽園大宮店,2715,スマスロ真・北斗無双,1592,-1142,9,0,3,132.7,176.9,,530.7,,,,
2026-08-21,楽園大宮店,2716,タクトオーパス デスティニー,5747,-48,0,19,25,130.6,,302.5,229.9,,,,
2026-08-21,楽園大宮店,2717,喰霊‐零‐Re,8053,524,45,0,22,120.2,179.0,,366.0,,,,
2026-08-21,楽園大宮店,2718,喰霊‐零‐Re,9209,-5095,37,0,13,184.2,248.9,,708.4,,,,
2026-08-21,楽園大宮店,2719,喰霊‐零‐Re,7983,-571,51,0,12,126.7,156.5,,665.2,,,,
2026-08-21,楽園大宮店,2720,喰霊‐零‐Re,8243,715,40,0,30,117.8,206.1,,274.8,,,,
2026-08-21,楽園大宮店,2721,やじきた道中記参る！,5152,-4904,0,18,5,224.0,,286.2,1030.4,,,,
2026-08-21,楽園大宮店,2722,やじきた道中記参る！,2709,-1428,0,9,4,208.4,,301.0,677.2,,,,
2026-08-21,楽園大宮店,2723,やじきた道中記参る！,7141,1524,0,19,12,230.4,,375.8,595.1,,,,
2026-08-21,楽園大宮店,2724,やじきた道中記参る！,7187,1000,0,23,11,211.4,,312.5,653.4,,,,
2026-08-21,楽園大宮店,2725,やじきた道中記参る！,6019,-2857,0,17,10,222.9,,354.1,601.9,,,,
2026-08-21,楽園大宮店,2726,やじきた道中記参る！,5854,7619,0,20,15,167.3,,292.7,390.3,,,,
2026-08-21,楽園大宮店,2727,やじきた道中記参る！,3791,-714,0,10,6,236.9,,379.1,631.8,,,,
2026-08-21,楽園大宮店,2728,やじきた道中記参る！,5076,191,0,12,8,253.8,,423.0,634.5,,,,
2026-08-21,楽園大宮店,2729,やじきた道中記参る！,5672,1429,0,13,5,315.1,,436.3,1134.4,,,,
2026-08-21,楽園大宮店,2730,やじきた道中記参る！,4983,-3142,0,15,7,226.5,,332.2,711.9,,,,
2026-08-21,楽園大宮店,2731,やじきた道中記参る！,3146,-2142,0,10,4,224.7,,314.6,786.5,,,,
2026-08-21,楽園大宮店,2732,やじきた道中記参る！,8722,2762,0,24,14,229.5,,363.4,623.0,,,,
2026-08-21,楽園大宮店,2733,東京喰種,6157,-3095,0,13,22,175.9,,473.6,279.9,,,,
